,tweet_id,Names,dog_gender,timestamp,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,dog_count,rating,dog_stage,Breed,Confidence_level,Weekday
2053,887705289381826560,Jeffrey,Male,2017-07-19 16:06:48,2017-07-19 00:00:00,16:06,Twitter for iPhone,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,30444,5502,1.0,13.0,None,basset,0.821664,Wednesday
2052,887517139158093824,Dogwithnoname,Unknown,2017-07-19 03:39:09,2017-07-19 00:00:00,03:39,Twitter for iPhone,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,46584,11889,1.0,14.0,None,NaN,0.0,Wednesday
2051,887473957103951883,Canela,Female,2017-07-19 00:47:34,2017-07-19 00:00:00,00:47,Twitter for iPhone,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,0,0,1.0,13.0,None,Pembroke,0.809197,Wednesday
2050,887343217045368832,Dogwithnoname,Unknown,2017-07-18 16:08:03,2017-07-18 00:00:00,16:08,Twitter for iPhone,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,33940,10597,1.0,13.0,None,Mexican_hairless,0.330741,Tuesday
2049,887101392804085760,Dogwithnoname,Unknown,2017-07-18 00:07:08,2017-07-18 00:00:00,00:07,Twitter for iPhone,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,30811,6077,1.0,12.0,None,Samoyed,0.733942,Tuesday
2048,886983233522544640,Maya,Female,2017-07-17 16:17:36,2017-07-17 00:00:00,16:17,Twitter for iPhone,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,35489,7925,1.0,13.0,None,Chihuahua,0.793469,Monday
2047,886736880519319552,Mingus,Male,2017-07-16 23:58:41,2017-07-16 00:00:00,23:58,Twitter for iPhone,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,12184,3365,1.0,13.0,None,kuvasz,0.309706,Sunday
2046,886680336477933568,Derek,Male,2017-07-16 20:14:00,2017-07-16 00:00:00,20:14,Twitter for iPhone,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,22616,4551,1.0,13.0,None,NaN,0.0,Sunday
2058,888917238123831296,Jim,Male,2017-07-23 00:22:39,2017-07-23 00:00:00,00:22,Twitter for iPhone,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,29316,4593,1.0,12.0,None,golden_retriever,0.714719,Sunday
2044,886258384151887873,Waffles,Male,2017-07-15 16:17:19,2017-07-15 00:00:00,16:17,Twitter for iPhone,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,0,0,1.0,13.0,None,pug,0.943575,Saturday
2042,885528943205470208,Maisey,Female,2017-07-13 15:58:47,2017-07-13 00:00:00,15:58,Twitter for iPhone,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,36300,6562,1.0,13.0,None,pug,0.369275,Thursday
2041,885311592912609280,Dogwithnoname,Female,2017-07-13 01:35:06,2017-07-13 00:00:00,01:35,Twitter for iPhone,RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,0,18932,1.0,13.0,None,Labrador_retriever,0.908703,Thursday
2040,885167619883638784,Dogwithnoname,Unknown,2017-07-12 16:03:00,2017-07-12 00:00:00,16:03,Twitter for iPhone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,22127,4460,1.0,13.0,None,malamute,0.812482,Wednesday
2039,884925521741709313,Earl,Male,2017-07-12 00:01:00,2017-07-12 00:00:00,00:01,Twitter for iPhone,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,0,0,1.0,12.0,None,Italian_greyhound,0.259916,Wednesday
2038,884876753390489601,Lola,Female,2017-07-11 20:47:12,2017-07-11 00:00:00,20:47,Twitter for iPhone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,0,0,1.0,13.0,None,chow,0.822103,Tuesday
2037,884562892145688576,Kevin,Male,2017-07-11 00:00:02,2017-07-11 00:00:00,00:00,Twitter for iPhone,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,24511,5020,1.0,13.0,None,pug,0.546406,Tuesday
2036,884441805382717440,Dogwithnoname,Unknown,2017-07-10 15:58:53,2017-07-10 00:00:00,15:58,Twitter for iPhone,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,27220,5768,1.0,14.0,None,Pembroke,0.993225,Monday
2034,883838122936631299,Noah,Male,2017-07-09 00:00:04,2017-07-09 00:00:00,00:00,Twitter for iPhone,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,0,0,1.0,12.0,None,Doberman,0.610946,Sunday
2033,883482846933004288,Bella,Female,2017-07-08 00:28:19,2017-07-08 00:00:00,00:28,Twitter for iPhone,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,46362,10186,1.0,13.5,None,golden_retriever,0.943082,Saturday
2031,883117836046086144,Dogwithnoname,Unknown,2017-07-07 00:17:54,2017-07-07 00:00:00,00:17,Twitter for iPhone,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,37536,6804,1.0,13.0,None,golden_retriever,0.949562,Friday
2030,882992080364220416,Rusty,Male,2017-07-06 15:58:11,2017-07-06 00:00:00,15:58,Twitter for iPhone,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,24153,4022,1.0,13.0,None,Eskimo_dog,0.466778,Thursday
2043,885984800019947520,Dogwithnoname,Male,2017-07-14 22:10:11,2017-07-14 00:00:00,22:10,Twitter for iPhone,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,33004,6941,1.0,12.0,None,Blenheim_spaniel,0.972494,Friday
2059,889278841981685760,Oliver,Male,2017-07-24 00:19:32,2017-07-24 00:00:00,00:19,Twitter for iPhone,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,25502,5546,1.0,13.0,None,whippet,0.626152,Monday
2061,889638837579907072,Ted,Male,2017-07-25 00:10:02,2017-07-25 00:00:00,00:10,Twitter for iPhone,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,27403,4632,1.0,12.0,None,French_bulldog,0.99165,Tuesday
2075,666020888022790149,Dogwithnoname,Unknown,2015-11-15 22:32:08,2015-11-15 00:00:00,22:32,Twitter for iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,0,0,1.0,8.0,None,Welsh_springer_spaniel,0.465074,Sunday
2073,892177421306343426,Tilly,Female,2017-08-01 00:17:27,2017-08-01 00:00:00,00:17,Twitter for iPhone,"This is Tilly. She's just checking pup on you. Hopes you're doing ok. If not, she's available for pats, snugs, boops, the whole bit. 13/10 https://t.co/0Xxu71qeIV",https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,1,0,0,1.0,13.0,None,Chihuahua,0.323581,Tuesday
2072,891815181378084864,Archie,Male,2017-07-31 00:18:03,2017-07-31 00:00:00,00:18,Twitter for iPhone,This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike. 12/10 https://t.co/wUnZnhtVJB,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,1,25257,4241,1.0,12.0,None,Chihuahua,0.716012,Monday
2071,891689557279858688,Darla,Female,2017-07-30 15:58:51,2017-07-30 00:00:00,15:58,Twitter for iPhone,This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us https://t.co/tD36da7qLQ,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,42482,8798,1.0,13.0,None,Labrador_retriever,0.168086,Sunday
2070,891327558926688256,Franklin,Male,2017-07-29 16:00:24,2017-07-29 00:00:00,16:00,Twitter for iPhone,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek https://t.co/AtUZn91f7f",https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,40643,9577,1.0,12.0,None,basset,0.555712,Saturday
2069,891087950875897856,Dogwithnoname,Unknown,2017-07-29 00:08:17,2017-07-29 00:00:00,00:08,Twitter for iPhone,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek https://t.co/kQ04fDDRmh,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,20388,3178,1.0,13.0,None,Chesapeake_Bay_retriever,0.425595,Saturday
2068,890971913173991426,Jax,Male,2017-07-28 16:27:12,2017-07-28 00:00:00,16:27,Twitter for iPhone,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl",https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,0,0,1.0,13.0,None,Appenzeller,0.341703,Friday
2067,890729181411237888,Dogwithnoname,Male,2017-07-28 00:22:40,2017-07-28 00:00:00,00:22,Twitter for iPhone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,66109,19277,1.0,13.0,None,Pomeranian,0.566142,Friday
2066,890609185150312448,Zoey,Female,2017-07-27 16:25:51,2017-07-27 00:00:00,16:25,Twitter for iPhone,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,27993,4338,1.0,13.0,None,Irish_terrier,0.487574,Thursday
2064,890006608113172480,Koda,Male,2017-07-26 00:31:25,2017-07-26 00:00:00,00:31,Twitter for iPhone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,30876,7479,1.0,13.0,None,Samoyed,0.957979,Wednesday
2063,889880896479866881,Bruno,Male,2017-07-25 16:11:53,2017-07-25 00:00:00,16:11,Twitter for iPhone,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,0,0,1.0,13.0,None,French_bulldog,0.377417,Tuesday
82,667491009379606528,Dogwithnoname,Unknown,2015-11-19 23:53:52,2015-11-19 00:00:00,23:53,Twitter Web Client,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10 https://t.co/ITxxcc4v9y,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,1,552,237,4.0,3.75,None,borzoi,0.852088,Thursday
81,667470559035432960,Kohl,Male,2015-11-19 22:32:36,2015-11-19 00:00:00,22:32,Twitter Web Client,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary https://t.co/J4vn2rOYFk,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,1,269,101,1.0,11.0,None,toy_poodle,0.304175,Thursday
80,667455448082227200,Reese,Unknown,2015-11-19 21:32:34,2015-11-19 00:00:00,21:32,Twitter Web Client,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,1,199,66,1.0,7.0,None,Tibetan_terrier,0.676376,Thursday
78,667443425659232256,Dogwithnoname,Unknown,2015-11-19 20:44:47,2015-11-19 00:00:00,20:44,Twitter for iPhone,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,1,816,613,1.0,6.0,None,NaN,0.0,Thursday
77,667437278097252352,Dogwithnoname,Unknown,2015-11-19 20:20:22,2015-11-19 00:00:00,20:20,Twitter for iPhone,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,471,254,1.0,10.0,None,NaN,0.0,Thursday
76,667435689202614272,Dogwithnoname,Unknown,2015-11-19 20:14:03,2015-11-19 00:00:00,20:14,Twitter for iPhone,Ermergerd 12/10 https://t.co/PQni2sjPsm,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,319,87,1.0,12.0,None,Rottweiler,0.999091,Thursday
75,667405339315146752,Biden,Unknown,2015-11-19 18:13:27,2015-11-19 00:00:00,18:13,Twitter for iPhone,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,482,229,1.0,7.0,None,Saint_Bernard,0.381377,Thursday
74,667393430834667520,Fwed,Male,2015-11-19 17:26:08,2015-11-19 00:00:00,17:26,Twitter for iPhone,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,203,59,1.0,8.0,None,papillon,0.557009,Thursday
73,667369227918143488,Dogwithnoname,Unknown,2015-11-19 15:49:57,2015-11-19 00:00:00,15:49,Twitter for iPhone,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,380,170,1.0,10.0,None,NaN,0.0,Thursday
72,667211855547486208,Genevieve,Female,2015-11-19 05:24:37,2015-11-19 00:00:00,05:24,Twitter for iPhone,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,511,254,1.0,9.0,None,golden_retriever,0.462556,Thursday
71,667200525029539841,Joshwa,Male,2015-11-19 04:39:35,2015-11-19 00:00:00,04:39,Twitter for iPhone,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,0,0,1.0,11.0,None,Siberian_husky,0.694904,Thursday
70,667192066997374976,Dogwithnoname,Unknown,2015-11-19 04:05:59,2015-11-19 00:00:00,04:05,Twitter for iPhone,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,405,114,1.0,12.0,None,Rottweiler,0.28364,Thursday
69,667188689915760640,Dogwithnoname,Unknown,2015-11-19 03:52:34,2015-11-19 00:00:00,03:52,Twitter for iPhone,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,771,440,1.0,10.0,None,NaN,0.0,Thursday
68,667182792070062081,Timison,Male,2015-11-19 03:29:07,2015-11-19 00:00:00,03:29,Twitter for iPhone,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,0,0,1.0,10.0,None,golden_retriever,0.949892,Thursday
67,667177989038297088,Dogwithnoname,Male,2015-11-19 03:10:02,2015-11-19 00:00:00,03:10,Twitter for iPhone,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,196,57,1.0,8.0,None,vizsla,0.259249,Thursday
66,667176164155375616,Dogwithnoname,Unknown,2015-11-19 03:02:47,2015-11-19 00:00:00,03:02,Twitter for iPhone,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,632,481,1.0,4.0,None,soft-coated_wheaten_terrier,0.318981,Thursday
79,667453023279554560,Cupcake,Unknown,2015-11-19 21:22:56,2015-11-19 00:00:00,21:22,Twitter Web Client,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,1,323,95,1.0,11.0,None,Labrador_retriever,0.82567,Thursday
65,667174963120574464,Clarence,Male,2015-11-19 02:58:01,2015-11-19 00:00:00,02:58,Twitter for iPhone,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,257,86,1.0,9.0,None,toy_poodle,0.266437,Thursday
64,667171260800061440,Kenneth,Male,2015-11-19 02:43:18,2015-11-19 00:00:00,02:43,Twitter for iPhone,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,229,95,1.0,10.0,None,giant_schnauzer,0.841265,Thursday
62,667160273090932737,Bradlay,Male,2015-11-19 01:59:39,2015-11-19 00:00:00,01:59,Twitter for iPhone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,0,0,1.0,11.0,None,golden_retriever,0.471351,Thursday
28,666407126856765440,Dogwithnoname,Unknown,2015-11-17 00:06:54,2015-11-17 00:00:00,00:06,Twitter for iPhone,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,112,42,1.0,7.0,None,black-and-tan_coonhound,0.529139,Tuesday
27,666396247373291520,Dogwithnoname,Unknown,2015-11-16 23:23:41,2015-11-16 00:00:00,23:23,Twitter for iPhone,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1,170,88,1.0,9.0,None,Chihuahua,0.978108,Monday
26,666373753744588802,Dogwithnoname,Unknown,2015-11-16 21:54:18,2015-11-16 00:00:00,21:54,Twitter for iPhone,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1,0,0,1.0,11.0,None,soft-coated_wheaten_terrier,0.326467,Monday
25,666362758909284353,Dogwithnoname,Unknown,2015-11-16 21:10:36,2015-11-16 00:00:00,21:10,Twitter for iPhone,Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet https://t.co/XMD9CwjEnM,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1,0,0,1.0,6.0,None,NaN,0.0,Monday
