,tweet_id,Names,dog_gender,date,time,source,text,jpg_url,img_num,favorite_count,retweet_count,rating_numerator,rating_denominator,dog_stage,Breed,Confidence_level
2072,8.91815E+17,Archie,Male,7/31/2017,0:18,Twitter for iPhone,This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike. 12/10 https://t.co/wUnZnhtVJB,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,1,25312,4264,12,10,None,Chihuahua,0.716012
1969,8.68622E+17,Dogwithnoname,Unknown,5/28/2017,0:18,Twitter for iPhone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,28027,6187,13,10,None,Labrador_retriever,0.868107
3945,8.44705E+17,Luna,Female,3/23/2017,0:18,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,41569,11479,13,10,None,Labrador_retriever,0.980213
3807,8.2115E+17,Luca,Male,1/17/2017,0:18,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,9601,2290,12,10,None,German_shepherd,0.515933
2942,6.97575E+17,Ole,Male,2/11/2016,0:18,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,2221,564,8,10,None,whippet,0.119805
2629,6.77644E+17,Dogwithnoname,Unknown,12/18/2015,0:18,Twitter for iPhone,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1,0,0,11,10,None,Chihuahua,0.626236
2059,8.89279E+17,Oliver,Male,7/24/2017,0:19,Twitter for iPhone,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,25584,5575,13,10,None,whippet,0.626152
3273,7.407E+17,Chip,Male,6/9/2016,0:19,Twitter for iPhone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1,3066,875,8,10,None,NaN,0
3623,7.92884E+17,Bailey,Female,10/31/2016,0:20,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,12525,4907,12,10,None,standard_poodle,8.31E-05
3595,7.87811E+17,Frank,Male,10/17/2016,0:20,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,9621,3491,11,10,None,pug,0.362835
2929,6.96489E+17,Dogwithnoname,Unknown,2/8/2016,0:20,Twitter for iPhone,12/10 revolutionary af https://t.co/zKzq4nIY86,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,2763,1152,12,10,None,briard,0.369063
5990,8.3782E+17,Dogwithnoname,Unknown,3/4/2017,0:21,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,36936,8807,12,10,pupper,golden_retriever,0.887625
3193,7.25842E+17,Colby,Male,4/29/2016,0:21,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1,0,0,12,10,None,toy_poodle,0.420463
2866,6.90691E+17,Cedrick,Male,1/23/2016,0:21,Twitter for iPhone,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,1,2511,888,10,10,None,Maltese_dog,0.0896246
2067,8.90729E+17,Dogwithnoname,Male,7/28/2017,0:22,Twitter for iPhone,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,66303,19366,13,10,None,Pomeranian,0.566142
2058,8.88917E+17,Jim,Male,7/23/2017,0:22,Twitter for iPhone,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,29385,4634,12,10,None,golden_retriever,0.714719
5356,7.4215E+17,Edmund,Male,6/13/2016,0:22,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1,5588,1750,8,10,pupper,French_bulldog,0.0714144
2356,6.71122E+17,Dogwithnoname,Unknown,11/30/2015,0:22,Twitter for iPhone,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. 4/10s https://t.co/WzVLdSHJU7,https://pbs.twimg.com/media/CVBOFTLWwAAzlNi.jpg,1,3683,2725,4,10,None,Chihuahua,0.101228
2056,8.88555E+17,Ralphus,Male,7/22/2017,0:23,Twitter for iPhone,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,20152,3685,13,10,None,Siberian_husky,0.700377
1903,8.51954E+17,Dogwithnoname,Female,4/12/2017,0:23,Twitter for iPhone,RT @dog_rates: This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,0,10557,13,10,doggo,Staffordshire_bullterrier,0.757547
3976,8.51592E+17,Dogwithnoname,Unknown,4/11/2017,0:24,Twitter for iPhone,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,17139,3780,11,10,None,Cardigan,0.394507
3829,8.24775E+17,Scooter,Male,1/27/2017,0:24,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,16342,4008,12,10,None,Border_terrier,0.610499
3788,8.18614E+17,Bear,Male,1/10/2017,0:24,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,0,0,12,10,None,Chihuahua,0.450722
5609,7.78027E+17,Sophie,Female,9/20/2016,0:24,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,7233,1851,27,10,pupper,clumber,0.946718
3077,7.08811E+17,Mister,Male,3/13/2016,0:24,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,0,0,10,10,None,golden_retriever,0.976139
2373,6.71485E+17,Penelope,Female,12/1/2015,0:24,Twitter for iPhone,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1,795,250,11,10,None,Samoyed,0.627901
29,6.66412E+17,Dogwithnoname,Unknown,11/17/2015,0:24,Twitter for iPhone,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10 https://t.co/aMCTNWO94t,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1,0,0,2,10,None,NaN,0
4,6.66049E+17,Dogwithnoname,Unknown,11/16/2015,0:24,Twitter for iPhone,Here we have a 1949 1st generation vulpix. Enjoys sweat tea and Fox News. Cannot be phased. 5/10 https://t.co/4B7cOc1EDq,https://pbs.twimg.com/media/CT5IQmsXIAAKY4A.jpg,1,0,0,5,10,None,miniature_pinscher,0.560311
1992,8.73698E+17,Dogwithnoname,Male,6/11/2017,0:25,Twitter for iPhone,RT @dog_rates: This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,0,0,14,10,None,French_bulldog,0.0999839
4978,6.93591E+17,Phil,Male,1/31/2016,0:25,Twitter for iPhone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,1,0,0,3,10,pupper,NaN,0
2180,6.67861E+17,Cheryl,Unknown,11/21/2015,0:25,Twitter for iPhone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1,252,84,9,10,None,malamute,0.967275
3466,7.66793E+17,Rufus,Male,8/20/2016,0:26,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,5584,1546,10,10,None,beagle,0.451697
3141,7.15697E+17,Toby,Male,4/1/2016,0:26,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,4208,1435,10,10,None,Staffordshire_bullterrier,0.427836
2875,6.91417E+17,Dogwithnoname,Unknown,1/25/2016,0:26,Twitter for iPhone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,21025,8561,13,10,None,Lakeland_terrier,0.530104
2543,6.75109E+17,Dogwithnoname,Unknown,12/11/2015,0:26,Twitter for iPhone,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg,1,0,0,9,10,None,dalmatian,0.989519
2018,8.80221E+17,Jesse,Male,6/29/2017,0:27,Twitter for iPhone,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,27403,4361,12,10,None,Chihuahua,0.238525
3959,8.47606E+17,Cannon,Male,3/31/2017,0:27,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,0,0,12,10,None,Cardigan,0.413688
3608,7.89986E+17,Happy,Male,10/23/2016,0:27,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,10270,2664,12,10,None,golden_retriever,0.0785305
1300,7.52661E+17,Dogwithnoname,Unknown,7/12/2016,0:27,Twitter for iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2,4821,1772,10,10,doggo,English_setter,0.0505118
3338,7.49037E+17,Dietrich,Male,7/2/2016,0:27,Twitter for iPhone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1,0,0,8,10,None,West_Highland_white_terrier,0.0195223
2033,8.83483E+17,Bella,Female,7/8/2017,0:28,Twitter for iPhone,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,46475,10236,5,10,None,golden_retriever,0.943082
6111,8.66451E+17,Jamesy,Male,5/22/2017,0:28,Twitter for iPhone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,0,0,13,10,pupper,French_bulldog,0.905334
3461,7.66069E+17,Juno,Female,8/18/2016,0:28,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,4707,993,12,10,None,redbone,0.484855
1967,8.679E+17,Dogwithnoname,Unknown,5/26/2017,0:29,Twitter for iPhone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,24762,4376,12,10,None,Labrador_retriever,0.522644
5794,8.08106E+17,Burke,Unknown,12/12/2016,0:29,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,0,0,12,10,pupper,golden_retriever,0.426183
1512,7.86363E+17,Rizzo,Male,10/13/2016,0:29,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,12062,4010,13,10,doggo,golden_retriever,0.929266
3704,8.05208E+17,Shooter,Male,12/4/2016,0:30,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,0,0,12,10,None,Pembroke,0.244705
3155,7.18235E+17,Suki,Female,4/8/2016,0:30,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,4171,1112,11,10,None,malamute,0.370152
2374,6.71486E+17,Malcolm,Male,12/1/2015,0:30,Twitter for iPhone,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,1,613,225,10,10,None,German_shepherd,0.827035
5,6.66051E+17,Dogwithnoname,Unknown,11/16/2015,0:30,Twitter for iPhone,This is a truly beautiful English Wilson Staff retriever. Has a nice phone. Privileged. 10/10 would trade lives with https://t.co/fvIbQfHjIe,https://pbs.twimg.com/media/CT5Jof1WUAEuVxN.jpg,1,0,0,10,10,None,Bernese_mountain_dog,0.651137
2064,8.90007E+17,Koda,Male,7/26/2017,0:31,Twitter for iPhone,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,30955,7511,13,10,None,Samoyed,0.957979
3225,7.32006E+17,Larry,Male,5/16/2016,0:31,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,16153,6066,11,10,None,English_setter,0.677408
2883,6.92143E+17,Dogwithnoname,Male,1/27/2016,0:31,Twitter for iPhone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,3,0,0,13,10,None,toy_poodle,0.670068
2287,6.70037E+17,Dogwithnoname,Unknown,11/27/2015,0:31,Twitter for iPhone,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,1,0,0,5,10,None,NaN,0
3708,8.05933E+17,Major,Male,12/6/2016,0:32,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,9106,2176,12,10,None,Norwegian_elkhound,0.657967
3370,7.51937E+17,Ruby,Female,7/10/2016,0:32,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1,5710,1507,11,10,None,Lakeland_terrier,0.424168
3255,7.38166E+17,Axel,Male,6/2/2016,0:32,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,9526,3797,12,10,None,keeshond,0.878886
3243,7.35992E+17,Maxaroni,Male,5/27/2016,0:32,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,3893,1274,11,10,None,cocker_spaniel,0.961643
4906,6.88519E+17,Dogwithnoname,Female,1/17/2016,0:32,Twitter for iPhone,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1,0,0,12,10,pupper,Pembroke,0.696372
60,6.67138E+17,Dogwithnoname,Male,11/19/2015,0:32,Twitter for iPhone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,4790,2351,10,10,None,West_Highland_white_terrier,0.747713
3998,8.5703E+17,Zeke,Male,4/26/2017,0:33,Twitter for iPhone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,19723,4303,12,10,None,golden_retriever,0.968623
1952,8.63553E+17,Neptune,Male,5/14/2017,0:34,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,0,0,13,10,None,Eskimo_dog,0.41333
5657,7.8564E+17,Pinot,Male,10/11/2016,0:34,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,8621,2531,10,10,pupper,NaN,0
2198,6.68226E+17,Dogwithnoname,Unknown,11/22/2015,0:34,Twitter for iPhone,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,1,322,113,10,10,None,NaN,0
2925,6.95768E+17,Dogwithnoname,Unknown,2/6/2016,0:35,Twitter for iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,0,0,13,10,None,soft-coated_wheaten_terrier,0.805139
2544,6.75112E+17,Oliver,Male,12/11/2015,0:35,Twitter for iPhone,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1,1023,277,8,10,None,Labrador_retriever,0.631501
6,6.66052E+17,Dogwithnoname,Unknown,11/16/2015,0:35,Twitter for iPhone,This is an odd dog. Hard on the outside but loving on the inside. Petting still fun. Doesn't play catch well. 2/10 https://t.co/v5A4vzSDdc,https://pbs.twimg.com/media/CT5KoJ1WoAAJash.jpg,1,1243,869,2,10,None,NaN,0
3659,7.97237E+17,Pancake,Female,11/12/2016,0:36,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,22126,7610,12,10,None,collie,0.767005
3525,7.76218E+17,Dogwithnoname,Male,9/15/2016,0:36,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,0,0,13,10,floofer,Samoyed,0.940326
3267,7.39979E+17,Nollie,Female,6/7/2016,0:36,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,21643,6615,12,10,None,Irish_water_spaniel,0.2858
43,6.66777E+17,Josep,Male,11/18/2015,0:36,Twitter for iPhone,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1,362,184,5,10,None,miniature_pinscher,0.167175
